update,epoch,batch,batch_size,free_energy,test_mse,invalid_predictions,mean_gate_mass,min_gate_mass,min_var_w_mean,median_var_w_mean,max_var_w_mean,min_var_w_a,median_var_w_a,max_var_w_a,max_precision_w_mean,max_precision_w_a,mean_w_mean_slope_norm,max_w_mean_slope_norm,mean_w_a_slope_norm,max_w_a_slope_norm,mean_abs_w_a_bias,w_a_bias_slope_ratio,gate_active_fraction,mean_effective_gate_count
11,1,11,24,91648.32993430697,0.20896262624579948,0,879.5276770549395,459.98820773284194,0.007929326706669048,0.01958989416006559,0.030246130958017654,8.016913745916156e-7,9.222014355635228e-7,0.0024687531589990402,155.24038267075235,1.8240668640868631e6,0.07437576294417966,0.16183723106373715,26.230644079003767,133.40907777044742,53.57646902780761,2.042514429551988,0.9622209821428571,10.094033088611457
12,1,12,24,118842.79193871035,0.2093604860529347,0,879.5283772455555,460.01093539032513,0.007829872549716446,0.019049704505449818,0.029284973321649425,8.016906553739329e-7,9.22200589160168e-7,0.0024639724974804588,156.16102012045718,1.8240673755344094e6,0.07409165774392608,0.16148831658416293,26.22861334171855,133.4090715136804,53.576487056578,2.0426732575816593,0.9622209821428571,10.094252283181513
13,1,13,24,113197.94097599505,0.20968507833773675,0,879.5574473695103,460.03872860677114,0.0077199659999383965,0.01857083727143195,0.028542153340382712,8.01689835468755e-7,9.221997960519127e-7,0.0024595608653110905,157.37240565411616,1.8240680421461095e6,0.07391843941666096,0.16076028027167685,26.230697779747082,133.40904762416025,53.578336310921706,2.042581434958621,0.9622209821428571,10.094464719116294
14,1,14,24,84362.53297362318,0.21003333086473067,0,879.5769910588629,460.1749197642175,0.007643963714228432,0.018097635981902442,0.02776114205647559,8.016894145779994e-7,9.221992293279248e-7,0.002456650499682788,158.73208148297869,1.824068793378783e6,0.07210080747691007,0.15815739818472932,26.22761578962414,133.40898116724298,53.579524577817956,2.0428667633225914,0.9622209821428571,10.09508623153494
15,1,15,24,69456.73714364952,0.20982713365033154,0,879.5845336028864,460.2402546292232,0.007586639096649741,0.01776746232176099,0.02703504319209272,8.016890540880942e-7,9.221987220884423e-7,0.002453664523513701,159.5243097534575,1.824069228839607e6,0.06935609505644233,0.15464697289519488,26.22519766895536,133.40886542491498,53.57996932074075,2.0430720865134675,0.9622209821428571,10.095452437311392
16,1,16,24,72277.26233559122,0.20955314981110273,0,879.6015138147395,460.2994919952793,0.00751423481929771,0.017445084554719367,0.02649533340879851,8.016885296557459e-7,9.221981812237639e-7,0.0024507684780151855,160.54042840494833,1.8240697699780078e6,0.06822471219030048,0.15265463201617646,26.224627064113022,133.4088472849243,53.581026430657246,2.0431568502257167,0.9622209821428571,10.095765691501953
17,1,17,24,71931.61308694983,0.20968703302288652,0,879.6168681950617,460.328567661389,0.007439444384983725,0.01714041301148813,0.02596896442420321,8.01687998766688e-7,9.221977221437317e-7,0.0024476543813703442,161.55532757934017,1.824070325133365e6,0.06682742697834783,0.15130073864939828,26.224696818642517,133.4087802919193,53.58199093027422,2.0431881939692835,0.9622209821428571,10.095984750565266
18,1,18,24,70861.00507588084,0.20974996726644146,0,879.6211648075705,460.3792663471289,0.007374716266773502,0.016870651576480114,0.025482710098873165,8.016874960955283e-7,9.221972386342146e-7,0.0024446157204614342,162.37487104611395,1.8240707683101979e6,0.06633737716569064,0.15077288593460617,26.222724693610285,133.40878831594802,53.58223438613416,2.043351139601088,0.9622209821428571,10.096254006242601
19,1,19,24,51629.71629872659,0.20977904899591288,0,879.6451578382889,460.4285883693368,0.007312753311451583,0.016644062464618532,0.025012103540336367,8.016870444353604e-7,9.221968994537156e-7,0.002441843259223144,163.2268434680725,1.8240712353883896e6,0.06522023356603862,0.1496066205861877,26.223457070955575,133.4087310125199,53.58374865251589,2.043351816944985,0.9622209821428571,10.096534117072299
20,1,20,24,82823.16106974395,0.20992800328971092,0,879.6560418491935,460.4717430124659,0.00724953680336136,0.01641869851908124,0.02466042759803204,8.016864862931505e-7,9.221963055107293e-7,0.0024388600904954785,163.94341397871187,1.8240716226819493e6,0.06509450247253093,0.14981572793395379,26.223008497727267,133.40871814009097,53.5844250509516,2.0434125647938424,0.9622209821428571,10.096743574351509
21,2,1,24,1.0152496847134954e6,0.20869708590249494,0,902.1551637232188,472.2283970904694,0.008635416009660729,0.017872114539605563,0.026344919116566307,8.222361986238776e-7,9.458349742445968e-7,0.002497570762728064,133.06273823641456,1.7784758708164836e6,0.05619822224226975,0.13641121219940905,26.89327756932065,136.82854804291048,54.954855301050266,2.0434420891762834,0.9622209821428571,10.096212921112048
22,2,2,24,7186.629910080981,0.20923408566182014,0,902.1736407336484,472.24324929844187,0.00886487837651446,0.01873639179366818,0.02743258158382415,8.222420521692239e-7,9.45841845397797e-7,0.002498617144605039,130.68399442052458,1.7784703757740562e6,0.058791419666935615,0.1386886797880462,26.89402212645162,136.82939102381303,54.95601011331251,2.043428456142323,0.9622209821428571,10.096349473577776
23,2,3,24,7184.704930367872,0.20929084232232562,0,902.180308047951,472.2489536535517,0.008986779713797967,0.019086958113782998,0.028103562319383088,8.222421395154944e-7,9.458419225750646e-7,0.0024990951929694276,129.24872738306382,1.7784702574957267e6,0.0602558354237954,0.14174904081016967,26.89422343092375,136.8294023108453,54.9564296091437,2.0434287589785254,0.9622209821428571,10.096422981258652
24,2,4,24,7185.325313291727,0.2091967475839899,0,902.1854763718827,472.25325797904577,0.009086269122177689,0.019419902117464825,0.028671416993252145,8.22242206013496e-7,9.458419864059182e-7,0.0024994777154105446,128.28310926933733,1.7784701893192949e6,0.061288981756969244,0.1430092011652699,26.894438949274942,136.8294121012517,54.95675562315744,2.0434245059660947,0.9622209821428571,10.096474194707634
25,2,5,24,7184.480008022154,0.20919999316631196,0,902.1891166225172,472.25604135437413,0.00914558330505541,0.019682732316473658,0.029109158838026422,8.222422493695839e-7,9.458420323168061e-7,0.00249972983613776,127.62519508593633,1.7784701455383175e6,0.06189688480026087,0.14409929626421378,26.894585587614046,136.82941847564462,54.95698517971928,2.0434218999466203,0.9622209821428571,10.096510709051323
26,2,6,24,7183.2665571393845,0.20918365727277088,0,902.1921237985872,472.25782488969435,0.009193493223594048,0.01993366827301888,0.029460192323883506,8.222422819684118e-7,9.458420754000237e-7,0.00249993379873226,127.16892448458347,1.7784701167940958e6,0.06293548920089265,0.14515258429858133,26.89473062084949,136.82942491964826,54.95717509355348,2.0434179419127276,0.9622209821428571,10.096538421505864
27,2,7,24,7186.5254867738,0.20934118678715066,0,902.194141762782,472.2599773887922,0.009229485183561485,0.020162551855067656,0.029788383687241522,8.222423065087062e-7,9.458421084842232e-7,0.0025000728354664594,126.75553036049759,1.7784700911212158e6,0.06323978617261958,0.14626337254539676,26.89478234738811,136.82942828348968,54.95730195399679,2.043418728738438,0.9622209821428571,10.096561670868983
28,2,8,24,7183.220627823877,0.2094097778557471,0,902.1959094061481,472.26299804309826,0.009269048385803605,0.020371870517337062,0.03016461201784028,8.222423270410103e-7,9.458421315024334e-7,0.002500221847359632,126.3524710207853,1.7784700662844395e6,0.06429192407631526,0.14753116225934795,26.89479742569908,136.8294306622664,54.95741270364815,2.0434217009990974,0.9622209821428571,10.09658526040144
29,2,9,24,7185.279938815693,0.2095083319506333,0,902.1979780007439,472.2647562835439,0.009326924490884021,0.020586922097740067,0.030467516782753133,8.222423600918404e-7,9.458421654526896e-7,0.0025003773461261753,125.80543372406275,1.778470034568394e6,0.06489082025369729,0.14893579324734021,26.894891915815684,136.82943485559974,54.957543298935136,2.043419377588837,0.9622209821428571,10.096604968945337
30,2,10,24,7183.6462541499095,0.2094412049262906,0,902.1995860259007,472.26655969254836,0.009359534472631562,0.020735252700504782,0.03075384636173692,8.222423775207766e-7,9.458421856865694e-7,0.002500497269118964,125.50765187328989,1.7784700173818858e6,0.06508569428380806,0.14926027478273923,26.894940300450408,136.82943742586124,54.95764449724851,2.0434194641557966,0.9622209821428571,10.096622831216365
31,2,11,24,7184.6672840177525,0.20945561738678126,0,902.2011677230987,472.26865302736644,0.00940381402503285,0.02087289460232601,0.031027414872309075,8.222424003719982e-7,9.458422054254054e-7,0.002500620294924141,125.13334399646399,1.7784699967365356e6,0.06518283430507128,0.1499571944212528,26.89498751441533,136.82943941749136,54.9577440756259,2.0434195794353625,0.9622209821428571,10.09664051863988
32,2,12,24,7183.750726062135,0.2093555734437184,0,902.2028491709528,472.27006233844,0.009437217249122276,0.021016952022701686,0.03127615575850135,8.22242419286021e-7,9.458422276842248e-7,0.0025007425493933076,124.90318467959396,1.7784699839503695e6,0.06517368176488067,0.15002632221745268,26.89506900853473,136.82944264358497,54.95785030815193,2.043417337606084,0.9622209821428571,10.096656080960347
33,2,13,24,7184.687479322758,0.20927434958306532,0,902.2044341367649,472.271189796654,0.009476521940254551,0.021142056427448055,0.03148870232366463,8.222424408479895e-7,9.458422485415156e-7,0.0025008558391630257,124.60033836214848,1.7784699672851101e6,0.06518879531980587,0.15023158944049628,26.895153163740282,136.8294455591038,54.957950547058786,2.0434146707575707,0.9622209821428571,10.096669990072616
34,2,14,24,7180.444618407753,0.20915934012845103,0,902.2053107067335,472.27226341255243,0.009504957291472734,0.02128181768737687,0.0317215717398782,8.222424519166627e-7,9.458422634453709e-7,0.0025009310550264297,124.26041948559563,1.7784699485043336e6,0.06562104574648604,0.1509375639310468,26.89516654814861,136.82944759481404,54.95800548736512,2.043415696607697,0.9622209821428571,10.096681006960754
35,2,15,24,7181.591298984673,0.20921329544137293,0,902.2062495696973,472.2736446544518,0.009526772297843008,0.02140716097740898,0.03195817201417027,8.222424613969036e-7,9.458422767848976e-7,0.0025010084379897594,124.06236246793836,1.778469937617838e6,0.06640245763324375,0.1519889167668686,26.895183148269805,136.82944925358242,54.95806440899784,2.043416626167625,0.9622209821428571,10.096692644474919
36,2,16,24,7183.659529342887,0.20930023809398746,0,902.207262601453,472.2747032244479,0.009555131830208122,0.021508515227389488,0.03214903609406115,8.222424751885489e-7,9.458422910087033e-7,0.0025010835720324243,123.80833287124369,1.7784699240894108e6,0.06677634304104366,0.1527662212557988,26.895218413950847,136.8294508959334,54.95812822838572,2.0434163196785318,0.9622209821428571,10.096703412052044
37,2,17,24,7181.389460851016,0.20925696070017433,0,902.2083031543851,472.2757867329264,0.009585243248847741,0.02160741447794541,0.032343274921626475,8.222424891500153e-7,9.458423030817289e-7,0.0025011645921693927,123.5546081501603,1.778469910210563e6,0.06720390901593495,0.15340660569254796,26.895258283974165,136.82945254599264,54.958193833595104,2.0434157297661106,0.9622209821428571,10.096714121837001
38,2,18,24,7183.307387079323,0.20923378400378922,0,902.2093432165932,472.27682992534636,0.009612012925953803,0.021705398642079092,0.032533039120494496,8.222425023694159e-7,9.458423157972211e-7,0.0025012438893157046,123.34972234509974,1.778469899131173e6,0.06735896957378036,0.15373357109595517,26.89530240985608,136.82945428349504,54.95825946799482,2.043414817594866,0.9622209821428571,10.096724400576532
39,2,19,24,7181.343424057148,0.2092251713808189,0,902.210228601215,472.2780857313419,0.00963844082640736,0.021794185520350378,0.032728324108826305,8.222425142473315e-7,9.45842324717111e-7,0.002501316480308025,123.13672930777535,1.7784698874542522e6,0.06773682976291408,0.15440973432507257,26.895326214652535,136.82945532029103,54.95831517403191,2.043415080204184,0.9622209821428571,10.096734578136866
40,2,20,24,7184.045977953581,0.20916648944894486,0,902.2113466840341,472.2787208006097,0.00966604603599241,0.0218915849021335,0.03288054072938115,8.222425289255664e-7,9.458423403368485e-7,0.0025013947766395705,122.95758674063022,1.7784698777719436e6,0.06777789703510236,0.1544719863227469,26.895393957032155,136.82945761946058,54.95838599158258,2.0434125664559373,0.9622209821428571,10.096743535359945
41,3,1,24,534419.8365069242,0.2083253669715727,0,917.4652750806232,480.24959567459155,0.010819241613598476,0.023182095855925573,0.03432721847052369,8.361745875844012e-7,9.618686147721128e-7,0.0025412190304170313,107.51724884483879,1.748832608638438e6,0.06252009791533475,0.14743040615273587,27.349824003275632,139.1479895281156,55.887509264564216,2.043432135353803,0.9622209821428571,10.096392714318482
42,3,2,24,7464.58858906621,0.20866620947955902,0,917.4777055373827,480.25958790829634,0.01099981901573274,0.023918471403716123,0.03524403692772231,8.361785224721258e-7,9.618732337183179e-7,0.00254192318002474,106.32787691405208,1.7488290368608488e6,0.06439358549298244,0.14967170386192916,27.35032521690855,139.14855619958104,55.88828617587743,2.043423093972064,0.9622209821428571,10.096483001023715
43,3,3,24,7462.665165812774,0.20870610806326878,0,917.4821906244691,480.2634258480629,0.011093766950325526,0.024203223575626626,0.0357927216360107,8.361785811881228e-7,9.618732855984953e-7,0.002542244780274937,105.61024337202568,1.748828959979923e6,0.06539052705667853,0.15206327652330665,27.350460708936314,139.14856378696035,55.8885683705089,2.04342328874366,0.9622209821428571,10.09653160352511
44,3,4,24,7463.285982266996,0.20863424617926452,0,917.4856671133657,480.26632146132783,0.011169922642816106,0.02446646137584848,0.03625316491849513,8.361786258894781e-7,9.618733285069362e-7,0.0025425020925464257,105.12743429307349,1.7488289156652314e6,0.06607329636771792,0.15291073232597377,27.35060573064717,139.14857036827755,55.88878766524226,2.043420471767366,0.9622209821428571,10.096565463256297
45,3,5,24,7462.442071691097,0.20863450285134927,0,917.4881154447713,480.26819361143714,0.011214890900713344,0.02466658978711502,0.036601810425305116,8.361786550343534e-7,9.618733593692014e-7,0.0025426716689243467,104.79847718164841,1.7488288872075863e6,0.06650757815584334,0.15364128816062048,27.35070438958827,139.148574653278,55.8889420589053,2.043418745740999,0.9622209821428571,10.096589603356973
46,3,6,24,7461.228931020538,0.20861702875654045,0,917.4901378544532,480.2693932288214,0.011251130905985252,0.024868974245322268,0.03687808174016205,8.361786769479737e-7,9.618733883306487e-7,0.002542808844622829,104.5703418640846,1.7488288685238338e6,0.06718094615936189,0.15432723181886493,27.350801950375356,139.1485789850733,55.88906978143553,2.0434161266217834,0.9622209821428571,10.096607923837201
47,3,7,24,7464.490586434069,0.20871528081483287,0,917.4914948785688,480.27084071707804,0.011278121413702944,0.02501615437760232,0.03713427046866367,8.36178693444479e-7,9.61873410570546e-7,0.002542902346661294,104.36364478408497,1.7488288518364527e6,0.06741239250598094,0.15504805145251543,27.350836752947643,139.14858124631894,55.88915509168662,2.0434166455862948,0.9622209821428571,10.096623293648337
48,3,8,24,7461.187643325517,0.20875432844943842,0,917.4926835418315,480.27287197518933,0.01130776137392918,0.02516342600842505,0.037427916303528395,8.361787072467283e-7,9.618734260438738e-7,0.0025430025520038063,104.16211509478029,1.7488288356925384e6,0.0680729606984031,0.15585178379679995,27.350846906669595,139.148582845383,55.88922956612027,2.043418609918492,0.9622209821428571,10.096638888930935
49,3,9,24,7463.246165132798,0.20881192481954888,0,917.4940745804666,480.2740543428134,0.011350917393233042,0.02530602966106736,0.03766158532353848,8.361787294641969e-7,9.618734488659558e-7,0.002543107120119464,103.88859641795646,1.7488288150770946e6,0.06848004895768187,0.15675646825683717,27.350910461802552,139.1485856642299,55.88931738581361,2.043417072490765,0.9622209821428571,10.096651917669638
50,3,10,24,7461.614419376543,0.20876744336847505,0,917.4951558277291,480.2752669794683,0.011375162872179396,0.025418039478967307,0.037880549888578106,8.361787411802986e-7,9.618734624675996e-7,0.0025431877585381404,103.73970547525589,1.7488288039058554e6,0.06861325314385865,0.1569795611472142,27.350943005027418,139.14858739201497,55.8893854323327,2.0434171290569245,0.9622209821428571,10.096663725970737
51,3,11,24,7462.637118454095,0.2087740395275829,0,917.496219352512,480.2766744950136,0.011407946292849825,0.025521541502338204,0.038088241950139455,8.361787565413765e-7,9.61873475736465e-7,0.0025432704814764605,103.55255151411227,1.748828790486366e6,0.06869692399449963,0.15743853774142755,27.35097476159218,139.14858873083097,55.889452388379844,2.043417204525487,0.9622209821428571,10.096675418504846
52,3,12,24,7461.720011189991,0.2087076363588357,0,917.4973499110395,480.2776220876915,0.011432632716555502,0.02562923158733971,0.03827593219754012,8.361787692557867e-7,9.618734906993187e-7,0.0025433526828514148,103.43747184003209,1.7488287821753505e6,0.06870797134062111,0.15750671044309084,27.351029562390508,139.14859089947916,55.88952381620045,2.043415721836383,0.9622209821428571,10.09668570603683
53,3,13,24,7462.657616715791,0.20865203233012453,0,917.4984155573359,480.27838015386413,0.011461518860633004,0.025722223351592726,0.038435029798807564,8.361787837502034e-7,9.618735047200355e-7,0.0025434288539031005,103.28604865865374,1.7488287713429204e6,0.06872846508548801,0.15765955794078582,27.35108614865816,139.14859285935242,55.88959121151348,2.0434139583248476,0.9622209821428571,10.096694900595265
54,3,14,24,7458.4169472830945,0.2085816451805179,0,917.4990048862498,480.2791019905769,0.011482326451842417,0.02582554465445198,0.03860881432457387,8.361787911908029e-7,9.618735147387263e-7,0.002543479423037469,103.11608919267549,1.7488287591354018e6,0.06900076376443533,0.1581037893904088,27.351095148969108,139.14859422780026,55.889628148586844,2.0434146363858994,0.9622209821428571,10.096702183407157
55,3,15,24,7459.5652213816575,0.2086138202507315,0,917.4996360857286,480.2800306020725,0.01149826758965044,0.02591764023704983,0.03878411831265905,8.361787975636242e-7,9.618735237058426e-7,0.0025435314479550115,103.01706066668832,1.7488287520591712e6,0.06948484314348374,0.15875119233229468,27.35110631179395,139.1485953428611,55.889667761740604,2.0434152507257326,0.9622209821428571,10.096709876344907
56,3,16,24,7461.634223224159,0.20866565123426595,0,917.5003171397469,480.2807422675113,0.011518936606524081,0.02599189115551625,0.038924504939679534,8.361788068346651e-7,9.618735332673908e-7,0.002543581960454813,102.8900458456135,1.7488287432656824e6,0.06972704786299416,0.15923937977938538,27.35113002335536,139.1485964468843,55.889710667083136,2.0434150479105777,0.9622209821428571,10.096716994079893
57,3,17,24,7459.3647871455505,0.2086373057903616,0,917.5010166823963,480.28147069069877,0.011540825918366013,0.026064055711383892,0.039066840767147545,8.361788162198641e-7,9.618735413831392e-7,0.002543636428876374,102.76318346016808,1.748828734244419e6,0.06999122128728641,0.15964272104073274,27.351156829073474,139.14859755609018,55.88975477215013,2.043414657793961,0.9622209821428571,10.096724073605431
58,3,18,24,7461.283820060384,0.20862086038201025,0,917.5017158783368,480.2821719889428,0.011560236441267724,0.02613529518650317,0.03920519074316662,8.361788251062312e-7,9.61873549930768e-7,0.0025436897376067804,102.66074053647114,1.748828727042805e6,0.07009397115567505,0.15985621360386146,27.351186494741604,139.1485987240759,55.889798895776885,2.0434140546890704,0.9622209821428571,10.096730868129368
59,3,19,24,7459.321963596307,0.20861434949724064,0,917.5023110743554,480.2830161931639,0.011579341926604389,0.02619956915911226,0.039346740114709094,8.361788330908234e-7,9.618735559269115e-7,0.002543738536656985,102.55424399439879,1.7488287194527949e6,0.07032717691155628,0.1602772171056679,27.35120249838503,139.14859942103342,55.88983634392926,2.043414228212793,0.9622209821428571,10.096737595733108
60,3,20,24,7462.023007997519,0.20857487044834636,0,917.5030626852304,480.283443105081,0.011599252401647712,0.026269889570246174,0.03945662119869048,8.361788429578517e-7,9.618735664268384e-7,0.0025437911700359095,102.46467269004346,1.7488287131592836e6,0.07035935541876667,0.1603325040192392,27.351248037345677,139.1486009665838,55.889883949744984,2.043412566528312,0.9622209821428571,10.096743516614794
61,4,1,24,364983.81014075864,0.2079356966112026,0,929.0884382438679,486.33737352511355,0.012605196745432087,0.02746158212401071,0.04073726284935838,8.467601669629218e-7,9.740454362903339e-7,0.0025740450966573424,92.81446149918477,1.726971227173319e6,0.06685276661929057,0.1556283716470459,27.69638883749605,140.90951323545931,56.595554323427905,2.0434272011233268,0.9622209821428571,10.096481489683924
62,4,2,24,7626.6324298459185,0.20817904917915192,0,929.0978429366236,486.34493363438605,0.012758562611145025,0.028068612129741953,0.04154151046917064,8.467631428805983e-7,9.740489295545097e-7,0.0025745779177078574,92.07110403689175,1.7269685929873444e6,0.06833746844473931,0.15735188137707926,27.696768164211974,140.9099418037511,56.59614212572542,2.043420437726572,0.9622209821428571,10.096548927530954
63,4,3,24,7624.710243384012,0.20820874020990757,0,929.1012361475338,486.3478374797777,0.012837600621691977,0.028328181784043747,0.04201595512608629,8.467631872868757e-7,9.740489687909294e-7,0.002574821232480427,91.62258306746354,1.7269685362876586e6,0.06910323838716867,0.1591366430250608,27.69687069926868,140.9099475420045,56.59635562150204,2.0434205811920996,0.9622209821428571,10.096585230272398
64,4,4,24,7625.331926582556,0.20814808893405393,0,929.103866213054,486.3500282063017,0.012901467944813564,0.028551395995852262,0.04241246682999963,8.467632210940305e-7,9.740490012421215e-7,0.0025750158994879147,91.32082738775004,1.7269685036055706e6,0.06960465203096738,0.15978546660054496,27.696980432089173,140.909952519384,56.59652152453425,2.04341847528486,0.9622209821428571,10.09661052041433
65,4,5,24,7624.4891984231,0.208146782069038,0,929.1057183373892,486.35144450681287,0.012939017985514951,0.02871460194917594,0.042710214074674,8.467632431359863e-7,9.7404902458292e-7,0.0025751441839621005,91.1152291883156,1.7269684826180548e6,0.06995572351290706,0.16034486585347293,27.697055078752825,140.9099557600834,56.59663832103231,2.043417184971739,0.9622209821428571,10.096628550386322
66,4,6,24,7623.276882714734,0.20812976528133667,0,929.1072482087947,486.35235202143883,0.012969247862334861,0.02886018318949913,0.042944867260376676,8.46763259709022e-7,9.740490464861513e-7,0.0025752479537725953,90.972644610734,1.7269684688387853e6,0.07045139629421457,0.16086063116169344,27.697128887729995,140.90995903617392,56.59673493804768,2.043415227891018,0.9622209821428571,10.096642233535587
67,4,7,24,7626.540158402448,0.20820084589452312,0,929.1082747005888,486.3534469404276,0.012991676181642273,0.028984135503319283,0.04316164395462407,8.467632721851522e-7,9.740490633059476e-7,0.002575318682780835,90.84345893137015,1.7269684565318397e6,0.07065222285177149,0.16140274100366722,27.697155220079594,140.90996074633006,56.59679946922276,2.043415615051751,0.9622209821428571,10.096653712840482
68,4,8,24,7623.238567814173,0.20822721255269974,0,929.1091738293075,486.3549834245927,0.013016295756833834,0.029107641262147755,0.04341007421240941,8.467632826236454e-7,9.740490750082587e-7,0.002575394480599096,90.7175028708281,1.7269684446257004e6,0.07113033474371762,0.1619960466935667,27.6971629058643,140.90996195568493,56.59685580321871,2.043417081943635,0.9622209821428571,10.096665360761861
69,4,9,24,7625.297550266034,0.20826712992888488,0,929.1102260382959,486.3558778013567,0.013052066479312731,0.0292269886539784,0.04360672393009778,8.46763299426479e-7,9.740490922683548e-7,0.002575473578740949,90.54655369089585,1.726968429421807e6,0.07145098766488266,0.16267334324990967,27.697210985700234,140.90996408754845,56.596922231808016,2.043415933143174,0.9622209821428571,10.096675091474857
70,4,10,24,7623.667164026814,0.20823316723465043,0,929.111043885635,486.35679503513995,0.013072137124193473,0.02932034833415948,0.04379027045094408,8.467633082872416e-7,9.740491025551324e-7,0.002575534573540107,90.45349684750008,1.726968421183016e6,0.0715555871267043,0.16284789011698697,27.69723560453381,140.909965394254,56.596973701712656,2.0434159751469276,0.9622209821428571,10.096683910714942
71,4,11,24,7624.691132881002,0.20823681750881234,0,929.1118483205901,486.3578596479996,0.013099225113835015,0.02940645552247627,0.04396380157979788,8.467633199046605e-7,9.740491125902337e-7,0.0025755971443686913,90.33652561626099,1.7269684112861399e6,0.07163463885963897,0.16319791543886114,27.69725962853319,140.9099664067862,56.59702434633867,2.043416031239188,0.9622209821428571,10.096692643426167
72,4,12,24,7623.774563764258,0.20818605686199437,0,929.1127034446478,486.3585763858668,0.013119606433898978,0.02949581349120537,0.04412019130651739,8.467633295204334e-7,9.740491239064797e-7,0.002575659319602133,90.26460081615856,1.7269684051567637e6,0.07165354493444116,0.16326197416301713,27.69730108078062,140.90996804691144,56.59707837243568,2.0434149236189967,0.9622209821428571,10.096700326731193
